timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1636807706728,0.024902344,-0.53448486,-0.2822876,-48.9375,30.703125,23.59375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706773,0.05859375,-0.41729736,0.0668334959999999,-10.828125,32.09375,-2.453125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706806,0.32592773,0.19818115,-0.4348755,-18.546875,16.984375,-1.375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706848,0.36645508,0.3163452,0.061462402,1.546875,-22.578125,4.09375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706878,0.26660156,-0.031066895,-0.4085083,-16.671875,-79.765625,-11.4375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706927,0.15014648,-1.1399536,0.5009155,17.03125,-53.78125,-47.453125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706968,0.560791,-2.0,0.01776123,-17.484375,-34.875,-0.984375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807706998,0.12475586,-1.9468384,-0.26519775,17.140625,-2.15625,-16.015625,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707045,-0.041015625,-1.7236938000000002,0.4977417000000001,17.703125,13.265625,0.359375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707088,-0.07519531,-1.4160767,0.1461792,19.84375,8.546875,-28.21875,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707118,0.27490234,-0.36016846,-0.1326293999999999,-22.375,5.265625,-10.625,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707168,0.042236328,0.13079834,0.10443115,-1.890625,-0.8125,1.015625,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707208,-0.19799805,0.043395996,-0.23223877,-8.796875,24.34375,1.078125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707238,-0.03930664,0.23651123,-0.06524658,2.96875,21.21875,-2.078125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707286,-0.067871094,-0.4758911,-0.5327759,32.34375,-14.765625,26.078125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707328,0.33911133,-2.0,0.39788818,-35.234375,-16.421875,3.03125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707358,-0.051513672,-1.492981,0.16448975,39.859375,23.5625,33.3125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707406,-0.17773438,-2.0,0.06341553,-52.53125,-13.09375,5.921875,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707435,0.43603516,-1.9214478,-0.25933838,-15.515625,41.953125,33.28125,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707478,0.37304688,-0.4649048,0.1564331,-59.53125,10.578125,17.015625,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
1636807707526,-0.18725586,-0.4216919,-0.055725098,-12.359375,26.171875,9.609375,Respeck,Running,11,s1234567,,Respeck_s1234567_Running_13-11-2021_12-48-41
